retention_volume_mL,molecular_weight_g/mol,peak,gene,replicate
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
,,0,amac,1
9.703716278,100536.0156,1,amac,1
9.706049919,100010.7813,1,amac,1
9.70838356,99439.73438,1,amac,1
9.710717201,98840.61719,1,amac,1
9.713050842,98041.11719,1,amac,1
9.715384483,99568.28906,1,amac,1
9.717718124,99196.15625,1,amac,1
9.720051765,98699.57813,1,amac,1
9.722385406,98201.38281,1,amac,1
9.724719048,97684.21875,1,amac,1
9.727052689,97177.41406,1,amac,1
9.72938633,96693.9375,1,amac,1
9.731719971,96452.24219,1,amac,1
9.734053612,96288.03906,1,amac,1
9.736387253,96274.85938,1,amac,1
9.738720894,96344.1875,1,amac,1
9.741054535,96312.00781,1,amac,1
9.743388176,95996.35156,1,amac,1
9.745721817,95580.44531,1,amac,1
9.748055458,95023.24219,1,amac,1
9.750389099,94578.09375,1,amac,1
9.75272274,94112.22656,1,amac,1
9.755056381,93898.5,1,amac,1
9.757390022,93833.92188,1,amac,1
9.759723663,93984.76563,1,amac,1
9.762057304,94092.96875,1,amac,1
9.764390945,94120.30469,1,amac,1
9.766724586,94040.33594,1,amac,1
9.769058228,93877.35156,1,amac,1
9.771391869,93700.39844,1,amac,1
9.77372551,93432.125,1,amac,1
9.776059151,93171.34375,1,amac,1
9.778392792,92785.86719,1,amac,1
9.780726433,92280.54688,1,amac,1
9.783060074,91630.02344,1,amac,1
9.785393715,90954.41406,1,amac,1
9.787727356,90479.95313,1,amac,1
9.790060997,90198,1,amac,1
9.792394638,90047.41406,1,amac,1
9.794728279,89964.23438,1,amac,1
9.79706192,89873.14063,1,amac,1
9.799395561,89671.79688,1,amac,1
9.801729202,89389.66406,1,amac,1
9.804062843,89064.10938,1,amac,1
9.806396484,88663.5625,1,amac,1
9.808730125,88261.125,1,amac,1
9.811063766,87984.70313,1,amac,1
9.813397408,87882.9375,1,amac,1
9.815731049,87787.03125,1,amac,1
9.81806469,87710.625,1,amac,1
9.820398331,87731.67188,1,amac,1
9.822731972,87651.34375,1,amac,1
9.825065613,87612.38281,1,amac,1
9.827399254,87604.74219,1,amac,1
9.829732895,87700.375,1,amac,1
9.832066536,87693.54688,1,amac,1
9.834400177,87706.94531,1,amac,1
9.836733818,87663.10156,1,amac,1
9.839067459,87537.66406,1,amac,1
9.8414011,87423.50781,1,amac,1
9.843734741,87242.86719,1,amac,1
9.846068382,87004.78906,1,amac,1
9.848402023,86681.24219,1,amac,1
9.850735664,86380.73438,1,amac,1
9.853069305,86116.24219,1,amac,1
9.855402946,85928.53125,1,amac,1
9.857736588,85858.22656,1,amac,1
9.860070229,85724.94531,1,amac,1
9.86240387,85663.08594,1,amac,1
9.864737511,85504.875,1,amac,1
9.867071152,85343.19531,1,amac,1
9.869404793,85274.32813,1,amac,1
9.871738434,85237.03125,1,amac,1
9.874072075,85301.22656,1,amac,1
9.876405716,85362.53906,1,amac,1
9.878739357,85503.9375,1,amac,1
9.881072998,85606.42188,1,amac,1
9.883406639,85629.67188,1,amac,1
9.88574028,85597.48438,1,amac,1
9.888073921,85491.46094,1,amac,1
9.890407562,85360.75,1,amac,1
9.892741203,85394.45313,1,amac,1
9.895074844,85467.34375,1,amac,1
9.897408485,85520.21875,1,amac,1
9.899742126,85634.9375,1,amac,1
9.902075768,85746.375,1,amac,1
9.904409409,85751.92969,1,amac,1
9.90674305,85784.74219,1,amac,1
9.909076691,85778.25,1,amac,1
9.911410332,85718.27344,1,amac,1
9.913743973,85573.39844,1,amac,1
9.916077614,85421.20313,1,amac,1
9.918411255,85317.25,1,amac,1
9.920744896,85202.22656,1,amac,1
9.923078537,85116.78906,1,amac,1
9.925412178,85081.39844,1,amac,1
9.927745819,85044.22656,1,amac,1
9.93007946,84980.90625,1,amac,1
9.932413101,85025.54688,1,amac,1
9.934746742,85258.09375,1,amac,1
9.937080383,85523.82813,1,amac,1
9.939414024,85618.71094,1,amac,1
9.941747665,85914.30469,1,amac,1
9.944081306,86192.28906,1,amac,1
9.946414948,86263.82031,1,amac,1
9.948748589,86116.58594,1,amac,1
9.95108223,86046.5625,1,amac,1
9.953415871,85965.91406,1,amac,1
9.955749512,85836.44531,1,amac,1
9.958083153,85767.99219,1,amac,1
9.960416794,85783.10938,1,amac,1
9.962750435,85720.67188,1,amac,1
9.965084076,85477.71875,1,amac,1
9.967417717,85136.21875,1,amac,1
9.969751358,84741.01563,1,amac,1
9.972084999,84269.14063,1,amac,1
9.97441864,83874.49219,1,amac,1
9.976752281,83645.61719,1,amac,1
9.979085922,83487.55469,1,amac,1
9.981419563,83324.13281,1,amac,1
9.983753204,83339.49219,1,amac,1
9.986086845,83441.54688,1,amac,1
9.988420486,83318.00781,1,amac,1
9.990754128,83234.58594,1,amac,1
9.993087769,83199.05469,1,amac,1
9.99542141,83214.63281,1,amac,1
9.997755051,83134.57813,1,amac,1
10.00008869,83092.66406,1,amac,1
