gene,temperature,Cp_kJ/mol/K,replicate
amac,68.267425,0.762077,0
amac,68.300517,0.533001,0
amac,68.333707,0.529913,0
amac,68.367209,0.369375,0
amac,68.400502,0.402464,0
amac,68.433798,0.518684,0
amac,68.467081,0.563114,0
amac,68.500583,0.734547,0
amac,68.533882,0.639935,0
amac,68.567027,0.802975,0
amac,68.600524,0.795685,0
amac,68.634089,0.82847,0
amac,68.667299,0.809516,0
amac,68.700307,0.881028,0
amac,68.733744,0.883323,0
amac,68.767331,1.054433,0
amac,68.800471,1.24604,0
amac,68.833593,1.3395,0
amac,68.866971,1.497189,0
amac,68.900312,1.500223,0
amac,68.933415,1.595859,0
amac,68.966547,1.359062,0
amac,69.000023,1.144553,0
amac,69.033401,1.035361,0
amac,69.066844,0.957088,0
amac,69.100338,1.038591,0
amac,69.133866,1.113266,0
amac,69.167433,1.37185,0
amac,69.200638,1.458244,0
amac,69.233958,1.610608,0
amac,69.26724,1.581365,0
amac,69.300563,1.490434,0
amac,69.333869,1.493871,0
amac,69.367271,1.371452,0
amac,69.400807,1.343471,0
amac,69.434421,1.437273,0
amac,69.468067,1.520909,0
amac,69.501703,1.431989,0
amac,69.53525,1.371819,0
amac,69.568759,1.319248,0
amac,69.602169,1.397564,0
amac,69.635589,1.3294,0
amac,69.668965,1.42078,0
amac,69.702224,1.57706,0
amac,69.735675,1.730179,0
amac,69.769228,1.861696,0
amac,69.802792,1.922869,0
amac,69.835951,2.05365,0
amac,69.869104,2.042521,0
amac,69.902564,2.164206,0
amac,69.935687,2.053741,0
amac,69.968725,2.125947,0
amac,70.002137,2.203636,0
amac,70.035438,2.091009,0
amac,70.068823,2.155261,0
amac,70.101864,2.194508,0
amac,70.135158,2.280125,0
amac,70.168662,2.243018,0
amac,70.201695,2.231886,0
amac,70.235217,2.236131,0
amac,70.268274,2.111238,0
amac,70.301736,2.015571,0
amac,70.334934,2.131597,0
amac,70.368054,2.28251,0
amac,70.401477,2.367524,0
amac,70.434773,2.39822,0
amac,70.468181,2.454805,0
amac,70.501538,2.518558,0
amac,70.535158,2.598187,0
amac,70.568587,2.547179,0
amac,70.601836,2.607461,0
amac,70.635192,2.735316,0
amac,70.668857,2.891396,0
amac,70.702359,3.042183,0
amac,70.735953,2.950633,0
amac,70.769505,2.88981,0
amac,70.803124,2.725953,0
amac,70.836798,2.774521,0
amac,70.870362,2.772701,0
amac,70.903912,2.695381,0
amac,70.937257,2.713041,0
amac,70.970649,2.763516,0
amac,71.003889,2.875142,0
amac,71.037156,2.764748,0
amac,71.070431,2.734335,0
amac,71.10371,2.827301,0
amac,71.137042,2.918703,0
amac,71.170295,2.963538,0
amac,71.203799,2.985041,0
amac,71.237099,3.056853,0
amac,71.270432,3.191669,0
amac,71.303731,3.16125,0
amac,71.33726,3.146158,0
amac,71.370761,3.289186,0
amac,71.404272,3.393359,0
amac,71.437885,3.539032,0
amac,71.4715,3.603507,0
amac,71.504693,3.680387,0
amac,71.537743,3.844435,0
amac,71.57075,3.988984,0
amac,71.603836,4.150655,0
amac,71.636795,4.104839,0
amac,71.669523,4.054791,0
amac,71.702901,4.140459,0
amac,71.736335,4.107106,0
amac,71.769888,4.067616,0
amac,71.803213,4.079404,0
amac,71.836474,4.213581,0
amac,71.870142,4.297187,0
amac,71.903524,4.395965,0
amac,71.936798,4.497741,0
amac,71.970023,4.51337,0
amac,72.003336,4.447526,0
amac,72.036745,4.45585,0
amac,72.070254,4.577674,0
amac,72.103693,4.56808,0
amac,72.13695,4.562316,0
amac,72.170365,4.4515,0
amac,72.203663,4.50107,0
amac,72.236983,4.52853,0
amac,72.270392,4.514583,0
amac,72.303834,4.556033,0
amac,72.337336,4.607928,0
amac,72.370851,4.83334,0
amac,72.404309,4.926112,0
amac,72.437953,5.053501,0
amac,72.47129,5.166183,0
amac,72.504857,5.185466,0
amac,72.538244,5.226304,0
amac,72.5718,5.229402,0
amac,72.605473,5.275692,0
amac,72.638815,5.315857,0
amac,72.672385,5.364529,0
amac,72.705548,5.471226,0
amac,72.739086,5.609323,0
amac,72.772186,5.721426,0
amac,72.805367,5.807784,0
amac,72.838919,5.82893,0
amac,72.872254,5.832139,0
amac,72.90601,5.897179,0
amac,72.939652,5.969153,0
amac,72.973377,6.133092,0
amac,73.007076,6.243248,0
amac,73.040469,6.384785,0
amac,73.073606,6.506966,0
amac,73.106885,6.658181,0
amac,73.14024,6.644456,0
amac,73.173294,6.630209,0
amac,73.206279,6.742263,0
amac,73.239519,6.918013,0
amac,73.272901,7.142899,0
amac,73.306003,7.266092,0
amac,73.338947,7.489079,0
amac,73.372355,7.613579,0
amac,73.405758,7.634168,0
amac,73.439083,7.671659,0
amac,73.47241,7.699596,0
amac,73.505717,7.755122,0
amac,73.539096,7.901135,0
amac,73.572473,8.034329,0
amac,73.606158,8.077359,0
amac,73.639818,8.097745,0
amac,73.673241,8.168265,0
amac,73.706685,8.383234,0
amac,73.740381,8.402223,0
amac,73.773988,8.450753,0
amac,73.80703,8.562246,0
amac,73.840121,8.700268,0
amac,73.873574,8.822532,0
amac,73.906949,8.851423,0
amac,73.940191,8.949064,0
amac,73.973559,9.09794,0
amac,74.007242,9.265639,0
amac,74.040848,9.338621,0
amac,74.074413,9.459436,0
amac,74.108144,9.50261,0
amac,74.141665,9.675073,0
amac,74.175199,9.745716,0
amac,74.208757,9.821264,0
amac,74.242403,10.003308,0
amac,74.275811,10.060306,0
amac,74.309291,10.217098,0
amac,74.34285,10.227787,0
amac,74.376202,10.267156,0
amac,74.409514,10.433524,0
amac,74.442696,10.607655,0
amac,74.476105,10.847041,0
amac,74.509486,11.02612,0
amac,74.542725,11.328226,0
amac,74.576294,11.69226,0
amac,74.609596,12.003265,0
amac,74.643122,12.088759,0
amac,74.676573,12.307067,0
amac,74.710114,12.444915,0
amac,74.743624,12.499953,0
amac,74.776811,12.665506,0
amac,74.810283,12.682421,0
amac,74.84324,12.934016,0
amac,74.876033,12.929,0
amac,74.908936,12.987133,0
amac,74.941786,13.185632,0
amac,74.974754,13.346148,0
amac,75.007685,13.67709,0
amac,75.041154,13.771427,0
amac,75.074611,13.996867,0
amac,75.107896,14.226106,0
amac,75.141302,14.401334,0
amac,75.174637,14.561488,0
amac,75.208058,14.592724,0
amac,75.241377,14.833102,0
amac,75.274832,15.087244,0
amac,75.308181,15.286698,0
amac,75.34149,15.500768,0
amac,75.374894,15.742755,0
amac,75.408452,16.006173,0
amac,75.441808,16.225447,0
amac,75.475107,16.389065,0
amac,75.508422,16.612469,0
amac,75.541989,16.874868,0
amac,75.575394,17.089013,0
amac,75.608637,17.352582,0
amac,75.641997,17.54278,0
amac,75.675679,17.739082,0
amac,75.709365,17.963383,0
amac,75.742996,18.113703,0
amac,75.776726,18.340373,0
amac,75.810664,18.621454,0
amac,75.844498,19.011171,0
amac,75.878022,19.373144,0
amac,75.911349,19.584849,0
amac,75.944517,19.874278,0
amac,75.977851,20.055333,0
amac,76.010919,20.297228,0
amac,76.04398,20.477509,0
amac,76.077097,20.740108,0
amac,76.110464,21.155392,0
amac,76.144127,21.458357,0
amac,76.177604,21.961043,0
amac,76.2109,22.23148,0
amac,76.244555,22.505459,0
amac,76.278209,22.786911,0
amac,76.311746,23.068924,0
amac,76.345177,23.328819,0
amac,76.378516,23.418674,0
amac,76.411804,23.779462,0
amac,76.444894,24.172311,0
amac,76.478117,24.564211,0
amac,76.510905,24.922285,0
amac,76.543644,25.321576,0
amac,76.576608,25.828771,0
amac,76.609912,26.2467,0
amac,76.643075,26.535763,0
amac,76.675955,26.847822,0
amac,76.709437,27.218998,0
amac,76.74271,27.60028,0
amac,76.776014,27.916194,0
amac,76.809222,28.205599,0
amac,76.842377,28.572181,0
amac,76.875873,28.926289,0
amac,76.909335,29.197374,0
amac,76.943051,29.50261,0
amac,76.976533,29.97588,0
amac,77.009972,30.317232,0
amac,77.043715,30.686734,0
amac,77.077474,31.05795,0
amac,77.11091,31.569254,0
amac,77.144223,32.058586,0
amac,77.177636,32.363646,0
amac,77.21111,32.837352,0
amac,77.244648,33.326164,0
amac,77.278244,33.939563,0
amac,77.312046,34.533495,0
amac,77.345796,35.05564,0
amac,77.379576,35.667353,0
amac,77.41318,36.248835,0
amac,77.446664,36.735062,0
amac,77.480032,37.205617,0
amac,77.513375,37.586945,0
amac,77.546768,38.035163,0
amac,77.580221,38.430995,0
amac,77.613542,38.855472,0
amac,77.647027,39.403765,0
amac,77.680396,39.782818,0
amac,77.713661,40.257431,0
amac,77.746958,40.742694,0
amac,77.78021,41.212078,0
amac,77.813924,41.660464,0
amac,77.847177,42.223477,0
amac,77.880427,42.97783,0
amac,77.913898,43.615966,0
amac,77.947285,44.168096,0
amac,77.980551,44.733089,0
amac,78.013755,45.364409,0
amac,78.047154,45.823396,0
amac,78.080453,46.268772,0
amac,78.113642,46.812003,0
amac,78.147027,47.479364,0
amac,78.180064,48.056182,0
amac,78.213254,48.572666,0
amac,78.246223,49.175723,0
amac,78.279374,49.747144,0
amac,78.312582,50.257304,0
amac,78.345523,50.712494,0
amac,78.378843,51.322202,0
amac,78.411997,52.072064,0
amac,78.445342,52.745277,0
amac,78.478676,53.377047,0
amac,78.512005,54.154792,0
amac,78.545626,54.963437,0
amac,78.579256,55.634709,0
amac,78.612902,56.241017,0
amac,78.646251,56.925089,0
amac,78.679696,57.627358,0
amac,78.713009,58.292081,0
amac,78.7463,58.917461,0
amac,78.779746,59.704966,0
amac,78.812925,60.431056,0
amac,78.846592,61.139261,0
amac,78.880042,61.786677,0
amac,78.913587,62.547761,0
amac,78.947194,63.329859,0
amac,78.980525,64.140395,0
amac,79.014155,65.01151,0
amac,79.04758,65.963416,0
amac,79.080945,66.921972,0
amac,79.114448,67.711502,0
amac,79.147888,68.635109,0
amac,79.181335,69.465611,0
amac,79.214506,70.213873,0
amac,79.247989,71.017636,0
amac,79.281459,71.815407,0
amac,79.314967,72.712981,0
amac,79.348416,73.419654,0
amac,79.382023,74.178515,0
amac,79.415647,75.116001,0
amac,79.449148,75.867984,0
amac,79.482938,76.657722,0
amac,79.516388,77.48621,0
amac,79.549896,78.444566,0
amac,79.5832,79.413463,0
amac,79.616692,80.186388,0
amac,79.65007,81.120877,0
amac,79.683131,82.07625,0
amac,79.716319,82.94487,0
amac,79.749343,83.855011,0
amac,79.782543,84.715305,0
amac,79.815654,85.696091,0
amac,79.848742,86.571348,0
amac,79.881749,87.448102,0
amac,79.915089,88.368249,0
amac,79.948629,89.189582,0
amac,79.982009,90.062061,0
amac,80.015328,91.085206,0
amac,80.048673,92.105208,0
amac,80.082,93.085542,0
amac,80.115123,94.099367,0
amac,80.148168,95.147578,0
amac,80.1815,96.079835,0
amac,80.214763,96.928656,0
amac,80.247982,97.93799,0
amac,80.281538,99.01885,0
amac,80.314872,99.982928,0
amac,80.348229,100.956314,0
amac,80.381533,102.058542,0
amac,80.414886,103.144384,0
amac,80.448374,104.104639,0
amac,80.48201,105.010678,0
amac,80.515739,105.873386,0
amac,80.549255,106.833566,0
amac,80.582773,107.793662,0
amac,80.61618,108.79726,0
amac,80.649683,109.702997,0
amac,80.682862,110.550922,0
amac,80.716039,111.568807,0
amac,80.749437,112.493826,0
amac,80.782754,113.377526,0
amac,80.816095,114.284949,0
amac,80.84938,115.16242,0
amac,80.882844,116.178526,0
amac,80.916056,117.062916,0
amac,80.949275,118.035872,0
amac,80.982736,119.00793,0
amac,81.016334,119.821831,0
amac,81.049833,120.832227,0
amac,81.083211,121.71054,0
amac,81.11686,122.657984,0
amac,81.150538,123.44031,0
amac,81.1839,124.319667,0
amac,81.217219,125.258833,0
amac,81.250501,125.983451,0
amac,81.283722,126.687325,0
amac,81.31711,127.474347,0
amac,81.350388,128.209821,0
amac,81.383979,128.951069,0
amac,81.417437,129.670256,0
amac,81.450864,130.464207,0
amac,81.484299,131.352709,0
amac,81.517418,132.015093,0
amac,81.550457,132.788144,0
amac,81.58319,133.357815,0
amac,81.616225,133.849898,0
amac,81.649288,134.380978,0
amac,81.682248,134.833265,0
amac,81.715188,135.36121,0
amac,81.748374,135.822575,0
amac,81.781565,136.334008,0
amac,81.814515,136.965611,0
amac,81.847455,137.407112,0
amac,81.880753,137.857376,0
amac,81.914168,138.282267,0
amac,81.947555,138.669288,0
amac,81.981086,138.975549,0
amac,82.014695,139.159922,0
amac,82.048053,139.589067,0
amac,82.081582,139.980283,0
amac,82.115072,140.289029,0
amac,82.148412,140.51725,0
amac,82.181811,140.827735,0
amac,82.21529,140.885826,0
amac,82.249143,140.869298,0
amac,82.282617,140.91553,0
amac,82.315933,140.974778,0
amac,82.349494,140.97135,0
amac,82.382937,140.841443,0
amac,82.416266,140.872795,0
amac,82.449502,140.759055,0
amac,82.482861,140.519928,0
amac,82.516334,140.162363,0
amac,82.549785,139.783282,0
amac,82.583264,139.389194,0
amac,82.616875,138.986081,0
amac,82.65076,138.569861,0
amac,82.68415,138.101806,0
amac,82.717639,137.562351,0
amac,82.750867,137.028811,0
amac,82.784175,136.483256,0
amac,82.817627,135.879284,0
amac,82.850738,135.367641,0
amac,82.88401,134.645227,0
amac,82.917434,133.902628,0
amac,82.950711,133.215303,0
amac,82.984141,132.508076,0
amac,83.017272,131.697403,0
amac,83.050362,130.578572,0
amac,83.083823,129.606002,0
amac,83.117082,128.72022,0
amac,83.150816,127.626951,0
amac,83.183998,126.434411,0
amac,83.217382,125.294176,0
amac,83.25084,124.096461,0
amac,83.284196,122.82724,0
amac,83.317606,121.465677,0
amac,83.350671,120.276608,0
amac,83.384301,118.970491,0
amac,83.417526,117.504466,0
amac,83.450819,116.147128,0
amac,83.48405,114.818721,0
amac,83.517447,113.381258,0
amac,83.550962,111.745578,0
amac,83.584252,110.186127,0
amac,83.617874,108.68778,0
amac,83.651389,107.038072,0
amac,83.684961,105.341856,0
amac,83.71836,103.625349,0
amac,83.751928,101.949414,0
amac,83.785598,100.20654,0
amac,83.819082,98.453086,0
amac,83.852536,96.673906,0
amac,83.885971,94.738716,0
amac,83.919599,92.817146,0
amac,83.953131,90.914956,0
amac,83.986242,89.031221,0
amac,84.019431,87.032607,0
amac,84.05279,85.125774,0
amac,84.086327,83.266431,0
amac,84.11946,81.47256,0
amac,84.15256,79.541937,0
amac,84.185922,77.50273,0
amac,84.219313,75.39023,0
amac,84.252796,73.310146,0
amac,84.286285,71.276434,0
amac,84.319826,69.331462,0
amac,84.353392,67.400505,0
amac,84.386795,65.451794,0
amac,84.420317,63.673021,0
amac,84.453884,61.879848,0
amac,84.487014,59.925132,0
amac,84.520496,57.880279,0
amac,84.553809,56.041661,0
amac,84.587311,54.316211,0
amac,84.620733,52.442221,0
amac,84.653925,50.565879,0
amac,84.687359,48.883332,0
amac,84.720469,47.12823,0
amac,84.753631,45.336679,0
amac,84.786937,43.525874,0
amac,84.820235,41.858687,0
amac,84.853241,40.189795,0
amac,84.886221,38.56017,0
amac,84.919521,37.067646,0
amac,84.952677,35.523542,0
amac,84.985731,34.050595,0
amac,85.018738,32.556089,0
amac,85.052213,31.233607,0
amac,85.085461,29.886206,0
amac,85.118584,28.499426,0
amac,85.151752,27.019158,0
amac,85.185025,25.614958,0
amac,85.218144,24.420968,0
amac,85.251106,23.155659,0
amac,85.2843,21.934411,0
amac,85.317631,20.733208,0
amac,85.351145,19.802512,0
amac,85.384403,18.776925,0
amac,85.41776,17.709707,0
amac,85.451173,16.7388,0
amac,85.484518,15.807883,0
amac,85.517685,14.886689,0
amac,85.550914,13.980571,0
amac,85.584201,13.227917,0
amac,85.61764,12.446773,0
amac,85.65098,11.5918,0
amac,85.684428,10.813524,0
amac,85.717893,10.23886,0
amac,85.751327,9.611507,0
amac,85.784686,8.861377,0
amac,85.818089,8.245488,0
amac,85.851732,7.630964,0
amac,85.885229,7.166251,0
amac,85.918764,6.606173,0
amac,85.952225,6.028614,0
amac,85.985763,5.68749,0
amac,86.019362,5.317124,0
amac,86.052645,5.068063,0
amac,86.086071,4.686744,0
amac,86.119512,4.280205,0
amac,86.152864,3.958112,0
amac,86.186148,3.583476,0
amac,86.21959,3.168836,0
amac,86.253276,2.780222,0
amac,86.286951,2.503498,0
amac,86.320547,2.391512,0
amac,86.354036,2.246911,0
amac,86.387472,2.147921,0
amac,86.420688,2.013322,0
amac,86.453797,1.811615,0
amac,86.487099,1.591042,0
amac,86.520118,1.405624,0
amac,86.553009,1.213344,0
amac,86.586233,0.908904,0
amac,86.61948,0.839042,0
amac,86.652658,0.909354,0
amac,86.685686,1.002823,0
amac,86.719035,0.935692,0
amac,86.752578,0.863461,0
amac,86.786032,0.852581,0
amac,86.819577,0.686983,0
amac,86.853021,0.511627,0
amac,86.886503,0.265626,0
amac,86.919967,0.089975,0
amac,86.95367,0.095221,0
amac,86.987097,0.001394,0
amac,87.020459,-0.111601,0
amac,87.054032,-0.173714,0
amac,87.087356,-0.162314,0
amac,87.120755,-0.103395,0
amac,87.154199,-0.233873,0
amac,87.187709,-0.221291,0
amac,87.220977,-0.085037,0
amac,87.254416,-0.108588,0
amac,87.288052,-0.157677,0
amac,87.321562,-0.182723,0
amac,87.35486,-0.197598,0
amac,87.388443,-0.3254,0
amac,87.42221,-0.299271,0
amac,87.455602,-0.384027,0
amac,87.488836,-0.429233,0
amac,87.522223,-0.413014,0
amac,87.555577,-0.233186,0
amac,87.588912,-0.034417,0
amac,87.622228,-0.038885,0
amac,87.655546,0.068252,0
amac,87.689031,0.152392,0
amac,87.722411,0.112953,0
amac,87.755927,0.017366,0
amac,87.78923,0.011437,0
amac,87.822531,-0.06275,0
amac,87.856091,-0.028947,0
amac,87.889566,-0.027537,0
amac,87.922952,-0.0612,0
amac,87.956349,-0.097423,0
amac,87.98987,-0.046804,0
amac,88.023319,-0.017381,0
amac,88.056658,-0.129224,0
amac,88.090025,-0.177282,0
amac,88.123403,-0.112716,0
amac,88.156968,-0.201192,0
amac,88.190169,-0.383397,0
amac,88.223047,-0.430993,0
amac,88.256046,-0.32922,0
amac,88.288883,-0.331895,0
amac,88.321769,-0.526075,0
amac,88.354553,-0.474676,0
amac,88.387833,-0.442466,0
amac,88.421338,-0.356605,0
amac,88.454642,-0.327856,0
amac,88.488131,-0.241859,0
amac,88.521745,-0.111072,0
amac,88.555092,0.00874,0
amac,88.588458,0.103966,0
amac,88.621848,0.096541,0
amac,88.655161,0.019736,0
amac,88.688663,-0.025472,0
amac,88.722142,0.000525,0
amac,88.755791,0,0
amac,88.78902,-0.014767,0
amac,88.8223,-0.017484,0
amac,88.855718,0.034126,0
amac,88.889076,0.079923,0
amac,88.922322,0.008998,0
amac,88.955573,-0.171832,0
amac,88.989192,-0.270792,0
amac,89.022672,-0.30191,0
amac,89.056108,-0.343799,0
amac,89.089598,-0.354655,0
amac,89.123363,-0.227657,0
amac,89.157129,-0.101691,0
amac,89.190684,-0.045239,0
amac,89.224492,-0.079699,0
amac,89.25816,-0.071735,0
amac,89.291789,-0.070541,0
amac,89.325152,-0.058025,0
amac,89.358603,-0.065201,0
amac,89.391939,-0.109175,0
amac,89.425319,-0.03311,0
amac,89.4589,-0.125311,0
amac,89.492063,-0.273508,0
amac,89.525587,-0.445097,0
amac,89.55903,-0.47545,0
amac,89.592392,-0.37136,0
amac,89.625823,-0.350692,0
amac,89.659228,-0.268762,0
amac,89.692944,-0.244891,0
amac,89.726279,-0.138328,0
amac,89.759572,-0.171807,0
amac,89.793221,-0.247884,0
amac,89.82665,-0.257155,0
amac,89.860083,-0.164338,0
amac,89.893131,-0.042331,0
amac,89.926228,-0.074894,0
amac,89.959286,-0.119914,0
amac,89.992216,-0.060007,0
amac,90.025115,-0.026474,0
amac,90.058112,-0.08576,0
amac,90.091506,-0.109434,0
amac,90.124968,-0.139212,0
amac,90.158378,-0.041831,0
amac,90.191826,-0.0976,0
amac,90.225387,-0.173085,0
amac,90.258862,-0.251568,0
amac,90.29252,-0.330685,0
amac,90.326172,-0.292842,0
amac,90.359471,-0.306104,0
amac,90.392976,-0.306302,0
amac,90.426517,-0.295692,0
amac,90.45991,-0.214386,0
amac,90.493031,-0.124092,0
amac,90.526314,-0.141199,0
amac,90.56009,-0.087966,0
amac,90.593678,-0.116,0
amac,90.626979,-0.280679,0
amac,90.660438,-0.422788,0
amac,90.693846,-0.534728,0
amac,90.726927,-0.530748,0
amac,90.760142,-0.594441,0
amac,90.793473,-0.527653,0
amac,90.826855,-0.33058,0
amac,90.860288,-0.179511,0
amac,90.893846,-0.102737,0
amac,90.927471,-0.231625,0
amac,90.960801,-0.30953,0
amac,90.994096,-0.296853,0
amac,91.027507,-0.367078,0
amac,91.061095,-0.488281,0
amac,91.094722,-0.512237,0
amac,91.128537,-0.382897,0
amac,91.162415,-0.229014,0
amac,91.195951,-0.215827,0
amac,91.229564,-0.198526,0
amac,91.262839,-0.238961,0
amac,91.296148,-0.267211,0
amac,91.329392,-0.32654,0
amac,91.362603,-0.395486,0
amac,91.396186,-0.489762,0
amac,91.429462,-0.486666,0
amac,91.46309,-0.491363,0
amac,91.496546,-0.591823,0
amac,91.529984,-0.644839,0
amac,91.562899,-0.655463,0
amac,91.595572,-0.602003,0
amac,91.628466,-0.661679,0
amac,91.661428,-0.596994,0
amac,91.694606,-0.473014,0
amac,91.727558,-0.445985,0
amac,91.761198,-0.507598,0
amac,91.794861,-0.63541,0
amac,91.828463,-0.628673,0
amac,91.86186,-0.619206,0
amac,91.89498,-0.621206,0
amac,91.928332,-0.5618,0
amac,91.961334,-0.510711,0
amac,91.994467,-0.560835,0
amac,92.02784,-0.521265,0
amac,92.06107,-0.631074,0
amac,92.094519,-0.79305,0
amac,92.12804,-0.857181,0
amac,92.161954,-0.842212,0
amac,92.1955,-0.680803,0
amac,92.229022,-0.657565,0
amac,92.262513,-0.536693,0
amac,92.296014,-0.398442,0
amac,92.329452,-0.407394,0
amac,92.3625,-0.58857,0
amac,92.396045,-0.710759,0
amac,92.429546,-0.794909,0
amac,92.46334,-0.902442,0
amac,92.496857,-1.017916,0
amac,92.530186,-0.961464,0
amac,92.563721,-0.763646,0
amac,92.597108,-0.735401,0
amac,92.630586,-0.65653,0
amac,92.663568,-0.664064,0
amac,92.696881,-0.556047,0
amac,92.730471,-0.578764,0
amac,92.763885,-0.665672,0
amac,92.797459,-0.647689,0
amac,92.830791,-0.736322,0
amac,92.864349,-0.73364,0
amac,92.897728,-0.814865,0
amac,92.930664,-0.799198,0
amac,92.96388,-0.870191,0
amac,92.997098,-0.988163,0
amac,93.030375,-1.017701,0
amac,93.063764,-1.05665,0
amac,93.097346,-1.133658,0
amac,93.131004,-1.143185,0
amac,93.164426,-1.042912,0
amac,93.197805,-0.988039,0
amac,93.230897,-1.037321,0
amac,93.263864,-1.042302,0
amac,93.296547,-1.042023,0
amac,93.329195,-1.060249,0
amac,93.362165,-1.029183,0
amac,93.395062,-0.955879,0
amac,93.428421,-0.869477,0
amac,93.461617,-0.747669,0
amac,93.495174,-0.58792,0
amac,93.529206,-0.571107,0
amac,93.563029,-0.682848,0
amac,93.596702,-0.827362,0
amac,93.630276,-1.040183,0
amac,93.664053,-1.149851,0
amac,93.697678,-1.192836,0
amac,93.730994,-1.206965,0
amac,93.764391,-1.292283,0
amac,93.797889,-1.233053,0
amac,93.831364,-0.998657,0
amac,93.864818,-0.879999,0
amac,93.898266,-0.977606,0
amac,93.93174,-1.031794,0
amac,93.965268,-0.982137,0
amac,93.998691,-0.960969,0
amac,94.032369,-0.966268,0
amac,94.065922,-1.025328,0
amac,94.099611,-0.909078,0
amac,94.133401,-0.803264,0
amac,94.167145,-0.69157,0
amac,94.200863,-0.745479,0
amac,94.234188,-0.813735,0
amac,94.267809,-0.904382,0
amac,94.301025,-0.954575,0
amac,94.334379,-1.048833,0
amac,94.367442,-1.027159,0
amac,94.400798,-0.759485,0
amac,94.434237,-0.688042,0
amac,94.467642,-0.543923,0
amac,94.501145,-0.536243,0
amac,94.53469,-0.493046,0
amac,94.568345,-0.570612,0
amac,94.601887,-0.769526,0
amac,94.635282,-0.820418,0
amac,94.668769,-0.969721,0
amac,94.70219,-1.058494,0
amac,94.73527,-1.03916,0
amac,94.768779,-0.974842,0
amac,94.80202,-0.941284,0
amac,94.835232,-1.004161,0
amac,94.868476,-0.890572,0
amac,94.901603,-0.743179,0
amac,94.934494,-0.765785,0
amac,94.967253,-0.889335,0
amac,95.000178,-0.924541,0
amac,95.033585,-0.864467,0
amac,95.067104,-0.888964,0
amac,95.100493,-0.862279,0
amac,95.134221,-0.812667,0
amac,95.167831,-0.75858,0
amac,95.201246,-0.718704,0
amac,95.23464,-0.726676,0
amac,95.267592,-0.697596,0
amac,95.300935,-0.742877,0
amac,95.334019,-0.723362,0
amac,95.367167,-0.673454,0
amac,95.400602,-0.603067,0
amac,95.433669,-0.581115,0
amac,95.466949,-0.649489,0
