temperature,well,gene,value
72.73307087,C5,pplu,29.90463447
73.35228346,C5,pplu,29.77655393
73.97149606,C5,pplu,29.92822124
74.59070866,C5,pplu,30.22713644
75.20992126,C5,pplu,30.1557788
75.82913386,C5,pplu,30.01512706
76.44834646,C5,pplu,29.85813458
77.06755906,C5,pplu,29.53594719
77.68677165,C5,pplu,29.16505284
78.30598425,C5,pplu,28.84096642
78.92519685,C5,pplu,28.4367801
79.54440945,C5,pplu,27.75088049
80.16362205,C5,pplu,27.26931811
80.78283465,C5,pplu,26.92547298
81.40204724,C5,pplu,26.22069903
82.02125984,C5,pplu,25.51211781
82.64047244,C5,pplu,24.85940758
83.25968504,C5,pplu,24.28311972
83.87889764,C5,pplu,23.69417819
84.49811024,C5,pplu,22.99461775
85.11732283,C5,pplu,22.27823152
85.73653543,C5,pplu,21.44555551
86.35574803,C5,pplu,20.38436755
86.97496063,C5,pplu,19.01136007
87.59417323,C5,pplu,17.04672871
88.21338583,C5,pplu,13.9755621
88.83259843,C5,pplu,9.794179042
89.45181102,C5,pplu,5.188406813
90.07102362,C5,pplu,1.68236325
90.69023622,C5,pplu,0.240935667
91.30944882,C5,pplu,0.021227324
91.92866142,C5,pplu,0.038217376
92.54787402,C5,pplu,0.059664504
93.16708661,C5,pplu,0.028247487
93.78629921,C5,pplu,-0.022970015
94.40551181,C5,pplu,-0.000486181
95.02472441,C5,pplu,0.052565174
95.64393701,C5,pplu,0.031519406
96.26314961,C5,pplu,-0.000808577
96.8823622,C5,pplu,0.014415563
97.5015748,C5,pplu,0.040604999
98.1207874,C5,pplu,0.019921196
98.74,C5,pplu,0.019921196
20.1,C6,cgre,22.34510526
20.7192126,C6,cgre,22.34510526
21.3384252,C6,cgre,11.12761048
21.9576378,C6,cgre,5.308248333
22.57685039,C6,cgre,2.909949058
23.19606299,C6,cgre,0.799707447
23.81527559,C6,cgre,-1.477028345
24.43448819,C6,cgre,-3.013923873
25.05370079,C6,cgre,-3.996361018
25.67291339,C6,cgre,-5.218282047
26.29212598,C6,cgre,-6.337369601
26.91133858,C6,cgre,-7.346851916
27.53055118,C6,cgre,-8.461769486
28.14976378,C6,cgre,-9.530829033
28.76897638,C6,cgre,-10.69649146
29.38818898,C6,cgre,-11.50718335
30.00740157,C6,cgre,-12.24894707
30.62661417,C6,cgre,-13.62222419
31.24582677,C6,cgre,-14.87637284
31.86503937,C6,cgre,-15.50042776
32.48425197,C6,cgre,-16.00257127
33.10346457,C6,cgre,-16.49003722
33.72267717,C6,cgre,-16.89323284
34.34188976,C6,cgre,-17.09394184
34.96110236,C6,cgre,-16.81216
35.58031496,C6,cgre,-16.64751124
36.19952756,C6,cgre,-16.87428788
36.81874016,C6,cgre,-17.23211456
37.43795276,C6,cgre,-17.70930963
38.05716535,C6,cgre,-18.36868379
38.67637795,C6,cgre,-19.55454088
39.29559055,C6,cgre,-19.95060101
39.91480315,C6,cgre,-20.02878967
40.53401575,C6,cgre,-21.02923093
41.15322835,C6,cgre,-22.40270362
41.77244094,C6,cgre,-23.94738992
42.39165354,C6,cgre,-25.33084575
43.01086614,C6,cgre,-26.45907248
43.63007874,C6,cgre,-27.10089898
44.24929134,C6,cgre,-27.45101071
44.86850394,C6,cgre,-25.01083576
45.48771654,C6,cgre,-15.26007502
46.10692913,C6,cgre,-4.265372653
46.72614173,C6,cgre,0.514201034
47.34535433,C6,cgre,0.943065208
47.96456693,C6,cgre,0.593497137
48.58377953,C6,cgre,1.750933163
49.20299213,C6,cgre,2.733396013
49.82220472,C6,cgre,2.491474717
50.44141732,C6,cgre,2.904169228
51.06062992,C6,cgre,3.328940596
51.67984252,C6,cgre,3.460667675
52.29905512,C6,cgre,4.525762685
52.91826772,C6,cgre,5.686004454
53.53748031,C6,cgre,6.47279251
54.15669291,C6,cgre,7.627466485
54.77590551,C6,cgre,8.745538878
55.39511811,C6,cgre,9.568970614
56.01433071,C6,cgre,11.21336679
56.63354331,C6,cgre,12.92564405
57.25275591,C6,cgre,13.94579103
57.8719685,C6,cgre,15.27702228
58.4911811,C6,cgre,17.42930577
59.1103937,C6,cgre,19.2764335
59.7296063,C6,cgre,20.92761761
60.3488189,C6,cgre,23.36608633
60.9680315,C6,cgre,26.03991431
61.58724409,C6,cgre,28.31966554
62.20645669,C6,cgre,30.40023515
62.82566929,C6,cgre,33.13249106
63.44488189,C6,cgre,36.31397569
64.06409449,C6,cgre,40.37113697
64.68330709,C6,cgre,46.58062851
65.30251969,C6,cgre,55.31704287
65.92173228,C6,cgre,65.72577126
66.54094488,C6,cgre,77.22897408
67.16015748,C6,cgre,90.2995558
67.77937008,C6,cgre,105.3824198
68.39858268,C6,cgre,123.0851858
69.01779528,C6,cgre,145.205206
69.63700787,C6,cgre,173.7076964
70.25622047,C6,cgre,211.5491061
70.87543307,C6,cgre,260.3095577
71.49464567,C6,cgre,316.4251043
72.11385827,C6,cgre,371.8869601
72.73307087,C6,cgre,410.1659455
73.35228346,C6,cgre,402.9837818
73.97149606,C6,cgre,331.3146564
74.59070866,C6,cgre,212.8482766
75.20992126,C6,cgre,98.61911265
75.82913386,C6,cgre,30.24913903
76.44834646,C6,cgre,5.655455493
77.06755906,C6,cgre,0.929548267
77.68677165,C6,cgre,0.656588516
78.30598425,C6,cgre,0.67443812
78.92519685,C6,cgre,0.607508661
79.54440945,C6,cgre,0.573686256
80.16362205,C6,cgre,0.653312495
80.78283465,C6,cgre,0.776728517
81.40204724,C6,cgre,0.831470706
82.02125984,C6,cgre,0.686872382
82.64047244,C6,cgre,0.370673351
83.25968504,C6,cgre,0.135750543
83.87889764,C6,cgre,0.106827195
84.49811024,C6,cgre,0.135796081
85.11732283,C6,cgre,0.114743789
85.73653543,C6,cgre,0.068864709
86.35574803,C6,cgre,0.041323751
86.97496063,C6,cgre,0.003866146
87.59417323,C6,cgre,0.011239261
88.21338583,C6,cgre,0.017104157
88.83259843,C6,cgre,0.032064804
89.45181102,C6,cgre,0.07226437
90.07102362,C6,cgre,0.035136665
90.69023622,C6,cgre,-0.018848117
91.30944882,C6,cgre,0.001751197
91.92866142,C6,cgre,0.049668969
92.54787402,C6,cgre,0.01480207
93.16708661,C6,cgre,-0.031938195
93.78629921,C6,cgre,-0.008536723
94.40551181,C6,cgre,0.053529045
95.02472441,C6,cgre,0.058566344
95.64393701,C6,cgre,0.001004739
96.26314961,C6,cgre,0.002599408
96.8823622,C6,cgre,0.036514374
97.5015748,C6,cgre,0.029388532
98.1207874,C6,cgre,0.011131959
98.74,C6,cgre,0.011131959
20.1,D1,blank,0.079555461
20.7192126,D1,blank,0.079555461
21.3384252,D1,blank,0.041896959
21.9576378,D1,blank,-0.034899437
22.57685039,D1,blank,-0.004325666
23.19606299,D1,blank,0.033351078
23.81527559,D1,blank,0.027350876
24.43448819,D1,blank,0.016481454
25.05370079,D1,blank,-0.024258862
25.67291339,D1,blank,-0.047195091
26.29212598,D1,blank,-0.016801872
26.91133858,D1,blank,0.043105667
27.53055118,D1,blank,0.080004037
28.14976378,D1,blank,0.012507583
28.76897638,D1,blank,-0.028645948
29.38818898,D1,blank,0.006484032
30.00740157,D1,blank,-0.01193663
30.62661417,D1,blank,-0.026947563
31.24582677,D1,blank,-0.002301662
31.86503937,D1,blank,-0.017829011
32.48425197,D1,blank,-0.024904436
33.10346457,D1,blank,0.04258546
33.72267717,D1,blank,0.04562755
34.34188976,D1,blank,-0.012979678
34.96110236,D1,blank,-0.01543346
35.58031496,D1,blank,0.015302791
36.19952756,D1,blank,0.027767834
36.81874016,D1,blank,0.014313304
37.43795276,D1,blank,-0.020513769
38.05716535,D1,blank,-0.042832783
38.67637795,D1,blank,0.00819661
39.29559055,D1,blank,0.020593358
39.91480315,D1,blank,-0.002127869
40.53401575,D1,blank,0.013194304
41.15322835,D1,blank,0.010847586
41.77244094,D1,blank,-0.028211544
42.39165354,D1,blank,-0.038210667
43.01086614,D1,blank,-0.012848499
43.63007874,D1,blank,0.013785815
44.24929134,D1,blank,0.026775732
44.86850394,D1,blank,-0.011870918
45.48771654,D1,blank,-0.02503168
46.10692913,D1,blank,0.060011067
46.72614173,D1,blank,0.069399122
47.34535433,D1,blank,-0.055028768
47.96456693,D1,blank,-0.048809149
48.58377953,D1,blank,0.084366083
49.20299213,D1,blank,0.091571611
49.82220472,D1,blank,-0.001969178
50.44141732,D1,blank,-0.031593653
51.06062992,D1,blank,-0.033254263
51.67984252,D1,blank,-0.002724827
52.29905512,D1,blank,0.033679417
52.91826772,D1,blank,0.023491267
53.53748031,D1,blank,0.017438428
54.15669291,D1,blank,0.006218636
54.77590551,D1,blank,-0.015535881
55.39511811,D1,blank,0.012617503
56.01433071,D1,blank,0.034326218
56.63354331,D1,blank,-0.003957578
57.25275591,D1,blank,-0.021144633
57.8719685,D1,blank,-0.007164184
58.4911811,D1,blank,0.052944251
59.1103937,D1,blank,0.065519804
59.7296063,D1,blank,0.036711176
60.3488189,D1,blank,0.031854696
60.9680315,D1,blank,0.011468175
61.58724409,D1,blank,-0.014428244
62.20645669,D1,blank,-0.008300463
62.82566929,D1,blank,0.039926717
63.44488189,D1,blank,0.036709788
64.06409449,D1,blank,-0.012916603
64.68330709,D1,blank,0.001416165
65.30251969,D1,blank,0.024294879
65.92173228,D1,blank,0.003032094
66.54094488,D1,blank,0.018590681
67.16015748,D1,blank,0.00247554
67.77937008,D1,blank,-0.040050042
68.39858268,D1,blank,-0.010020001
69.01779528,D1,blank,0.00825505
69.63700787,D1,blank,0.020202865
70.25622047,D1,blank,0.032059286
70.87543307,D1,blank,-0.00263637
71.49464567,D1,blank,0.003792847
72.11385827,D1,blank,0.021028375
72.73307087,D1,blank,0.029188144
73.35228346,D1,blank,0.012476725
73.97149606,D1,blank,-0.03597628
74.59070866,D1,blank,-0.034707363
75.20992126,D1,blank,0.027979529
75.82913386,D1,blank,0.025399379
76.44834646,D1,blank,-0.020170342
77.06755906,D1,blank,0.027921472
77.68677165,D1,blank,0.0370264
78.30598425,D1,blank,0.020051472
78.92519685,D1,blank,0.032149424
79.54440945,D1,blank,0.013388024
80.16362205,D1,blank,0.00039284
80.78283465,D1,blank,0.005521869
81.40204724,D1,blank,0.013799677
82.02125984,D1,blank,0.022354409
82.64047244,D1,blank,0.051360517
83.25968504,D1,blank,0.048717804
83.87889764,D1,blank,0.034855643
84.49811024,D1,blank,-0.005110023
85.11732283,D1,blank,-0.019530636
85.73653543,D1,blank,0.038338383
86.35574803,D1,blank,0.048280517
86.97496063,D1,blank,0.000671639
87.59417323,D1,blank,-0.015511212
88.21338583,D1,blank,0.02487902
88.83259843,D1,blank,0.047718837
89.45181102,D1,blank,0.005169108
90.07102362,D1,blank,0.017383428
90.69023622,D1,blank,0.056254728
91.30944882,D1,blank,0.030978152
91.92866142,D1,blank,-0.011980584
92.54787402,D1,blank,-0.051978419
93.16708661,D1,blank,-0.018936107
93.78629921,D1,blank,0.026034319
94.40551181,D1,blank,0.031625844
95.02472441,D1,blank,0.040842546
95.64393701,D1,blank,0.012162684
96.26314961,D1,blank,-0.01500478
96.8823622,D1,blank,0.03578001
97.5015748,D1,blank,0.043113976
98.1207874,D1,blank,0.000321759
98.74,D1,blank,0.000321759
20.1,D2,amac,5.912918129
20.7192126,D2,amac,5.912918129
21.3384252,D2,amac,2.893678588
21.9576378,D2,amac,1.188727388
22.57685039,D2,amac,0.117308407
23.19606299,D2,amac,-0.459773824
23.81527559,D2,amac,-0.713898725
24.43448819,D2,amac,-0.722803572
25.05370079,D2,amac,-1.005908776
25.67291339,D2,amac,-1.289196783
26.29212598,D2,amac,-1.434998089
26.91133858,D2,amac,-1.691633091
27.53055118,D2,amac,-1.829387002
28.14976378,D2,amac,-1.742654964
28.76897638,D2,amac,-1.891672775
29.38818898,D2,amac,-2.257405048
30.00740157,D2,amac,-2.288595551
30.62661417,D2,amac,-2.012307131
31.24582677,D2,amac,-1.900095559
31.86503937,D2,amac,-2.110585999
32.48425197,D2,amac,-1.907058589
33.10346457,D2,amac,-1.149544728
33.72267717,D2,amac,-0.890348652
34.34188976,D2,amac,-1.107461617
34.96110236,D2,amac,-0.647003516
35.58031496,D2,amac,-0.088340727
36.19952756,D2,amac,-0.191959159
36.81874016,D2,amac,-0.302138831
37.43795276,D2,amac,-0.151579834
38.05716535,D2,amac,-0.139974063
38.67637795,D2,amac,-0.074331257
39.29559055,D2,amac,0.22628279
39.91480315,D2,amac,0.310039322
40.53401575,D2,amac,0.403117064
41.15322835,D2,amac,0.588356333
41.77244094,D2,amac,0.645693875
42.39165354,D2,amac,0.330681263
43.01086614,D2,amac,-0.085258816
43.63007874,D2,amac,-0.18541158
44.24929134,D2,amac,1.362929921
44.86850394,D2,amac,5.115437183
45.48771654,D2,amac,8.372570232
46.10692913,D2,amac,9.653859614
46.72614173,D2,amac,9.764034061
47.34535433,D2,amac,10.0460421
47.96456693,D2,amac,10.71712803
48.58377953,D2,amac,10.85225388
49.20299213,D2,amac,10.55276276
49.82220472,D2,amac,10.48876753
50.44141732,D2,amac,10.8221043
51.06062992,D2,amac,11.40886471
51.67984252,D2,amac,11.38667446
52.29905512,D2,amac,11.37720353
52.91826772,D2,amac,11.63469491
53.53748031,D2,amac,11.29065664
54.15669291,D2,amac,11.26403991
54.77590551,D2,amac,11.68610633
55.39511811,D2,amac,11.88601533
56.01433071,D2,amac,12.01610745
56.63354331,D2,amac,12.06137078
57.25275591,D2,amac,12.15937456
57.8719685,D2,amac,12.04138254
58.4911811,D2,amac,12.02328092
59.1103937,D2,amac,12.3268946
59.7296063,D2,amac,12.52086747
60.3488189,D2,amac,12.72427279
60.9680315,D2,amac,13.0239638
61.58724409,D2,amac,13.11370255
62.20645669,D2,amac,13.10879164
62.82566929,D2,amac,13.52703032
63.44488189,D2,amac,14.04957934
64.06409449,D2,amac,14.4931217
64.68330709,D2,amac,14.93704472
65.30251969,D2,amac,15.38494578
65.92173228,D2,amac,15.63148937
66.54094488,D2,amac,16.10265506
67.16015748,D2,amac,16.64232279
67.77937008,D2,amac,16.83143385
68.39858268,D2,amac,17.25047751
69.01779528,D2,amac,17.66370582
69.63700787,D2,amac,17.77271774
70.25622047,D2,amac,18.03444872
70.87543307,D2,amac,18.39378744
71.49464567,D2,amac,18.57822586
72.11385827,D2,amac,18.89815199
72.73307087,D2,amac,19.38218791
73.35228346,D2,amac,19.65228657
73.97149606,D2,amac,19.8631347
74.59070866,D2,amac,20.24646505
75.20992126,D2,amac,20.79507851
75.82913386,D2,amac,21.44783238
76.44834646,D2,amac,22.35191718
77.06755906,D2,amac,23.46410662
77.68677165,D2,amac,24.73813628
78.30598425,D2,amac,26.48124196
78.92519685,D2,amac,28.60066475
79.54440945,D2,amac,30.82210113
80.16362205,D2,amac,33.37162515
80.78283465,D2,amac,36.12500668
81.40204724,D2,amac,38.5742932
82.02125984,D2,amac,40.77486036
82.64047244,D2,amac,42.41141871
83.25968504,D2,amac,43.11412064
83.87889764,D2,amac,42.19679125
84.49811024,D2,amac,39.06835817
85.11732283,D2,amac,33.37970168
85.73653543,D2,amac,25.23599577
86.35574803,D2,amac,16.37818219
86.97496063,D2,amac,8.890627334
87.59417323,D2,amac,3.999169198
88.21338583,D2,amac,1.599925216
88.83259843,D2,amac,0.663804711
89.45181102,D2,amac,0.287500847
90.07102362,D2,amac,0.19059822
90.69023622,D2,amac,0.142991776
91.30944882,D2,amac,0.070034524
91.92866142,D2,amac,0.024260615
92.54787402,D2,amac,-0.007472045
93.16708661,D2,amac,0.013499689
93.78629921,D2,amac,0.014834897
94.40551181,D2,amac,0.008721669
95.02472441,D2,amac,0.025448702
95.64393701,D2,amac,0.014219876
96.26314961,D2,amac,-0.004318675
96.8823622,D2,amac,0.01967872
97.5015748,D2,amac,0.052605093
98.1207874,D2,amac,0.012630448
98.74,D2,amac,0.012630448
20.1,D3,amacV14L,8.592236196
20.7192126,D3,amacV14L,8.592236196
21.3384252,D3,amacV14L,2.4859341
21.9576378,D3,amacV14L,1.227524973
22.57685039,D3,amacV14L,7.865481094
23.19606299,D3,amacV14L,12.72118746
23.81527559,D3,amacV14L,7.603292172
24.43448819,D3,amacV14L,0.508556496
25.05370079,D3,amacV14L,-3.05706331
25.67291339,D3,amacV14L,-4.036240776
26.29212598,D3,amacV14L,-3.866746481
26.91133858,D3,amacV14L,-3.510440307
27.53055118,D3,amacV14L,-3.753508617
28.14976378,D3,amacV14L,-4.067143876
28.76897638,D3,amacV14L,-3.824227932
29.38818898,D3,amacV14L,-3.68589879
30.00740157,D3,amacV14L,-3.879495999
30.62661417,D3,amacV14L,-4.210762402
31.24582677,D3,amacV14L,-4.256187753
31.86503937,D3,amacV14L,-3.920540315
32.48425197,D3,amacV14L,-3.647223479
33.10346457,D3,amacV14L,-3.798394371
33.72267717,D3,amacV14L,-3.551241061
34.34188976,D3,amacV14L,-3.245293983
34.96110236,D3,amacV14L,-3.201279308
35.58031496,D3,amacV14L,-2.80394284
36.19952756,D3,amacV14L,-2.483384957
36.81874016,D3,amacV14L,-2.448096348
37.43795276,D3,amacV14L,-2.525492369
38.05716535,D3,amacV14L,-2.316235678
38.67637795,D3,amacV14L,-2.358093819
39.29559055,D3,amacV14L,-2.253264985
39.91480315,D3,amacV14L,-1.941083424
40.53401575,D3,amacV14L,-2.114072813
41.15322835,D3,amacV14L,-2.282751142
41.77244094,D3,amacV14L,-2.069233707
42.39165354,D3,amacV14L,-2.053356961
43.01086614,D3,amacV14L,-2.594829762
43.63007874,D3,amacV14L,-1.254624452
44.24929134,D3,amacV14L,3.042745321
44.86850394,D3,amacV14L,6.84348952
45.48771654,D3,amacV14L,8.25436433
46.10692913,D3,amacV14L,8.575742471
46.72614173,D3,amacV14L,8.560939702
47.34535433,D3,amacV14L,8.784550253
47.96456693,D3,amacV14L,9.267086228
48.58377953,D3,amacV14L,9.624489393
49.20299213,D3,amacV14L,9.684433298
49.82220472,D3,amacV14L,9.740642066
50.44141732,D3,amacV14L,10.03323597
51.06062992,D3,amacV14L,10.14923295
51.67984252,D3,amacV14L,10.16741606
52.29905512,D3,amacV14L,10.45182459
52.91826772,D3,amacV14L,10.54899155
53.53748031,D3,amacV14L,10.44886339
54.15669291,D3,amacV14L,10.68124968
54.77590551,D3,amacV14L,11.04459312
55.39511811,D3,amacV14L,11.43571353
56.01433071,D3,amacV14L,11.52057502
56.63354331,D3,amacV14L,11.46386742
57.25275591,D3,amacV14L,11.70365457
57.8719685,D3,amacV14L,11.70054242
58.4911811,D3,amacV14L,11.93967011
59.1103937,D3,amacV14L,12.64787603
59.7296063,D3,amacV14L,12.86285376
60.3488189,D3,amacV14L,13.03716981
60.9680315,D3,amacV14L,13.67040479
61.58724409,D3,amacV14L,14.00752494
62.20645669,D3,amacV14L,14.24336763
62.82566929,D3,amacV14L,14.82449478
63.44488189,D3,amacV14L,15.44978229
64.06409449,D3,amacV14L,15.98947861
64.68330709,D3,amacV14L,16.33087154
65.30251969,D3,amacV14L,16.78119749
65.92173228,D3,amacV14L,17.25373036
66.54094488,D3,amacV14L,17.43051907
67.16015748,D3,amacV14L,17.69110328
67.77937008,D3,amacV14L,18.10907592
68.39858268,D3,amacV14L,18.62639643
69.01779528,D3,amacV14L,18.96045516
69.63700787,D3,amacV14L,19.19599258
70.25622047,D3,amacV14L,19.58693713
70.87543307,D3,amacV14L,19.822446
71.49464567,D3,amacV14L,20.20873168
72.11385827,D3,amacV14L,20.80058901
72.73307087,D3,amacV14L,21.2476911
73.35228346,D3,amacV14L,21.91727993
73.97149606,D3,amacV14L,22.82793999
74.59070866,D3,amacV14L,24.01528096
75.20992126,D3,amacV14L,25.61205092
75.82913386,D3,amacV14L,27.41000569
76.44834646,D3,amacV14L,29.59217278
77.06755906,D3,amacV14L,32.1903112
77.68677165,D3,amacV14L,35.34498827
78.30598425,D3,amacV14L,39.29437393
78.92519685,D3,amacV14L,43.61365583
79.54440945,D3,amacV14L,47.59360897
80.16362205,D3,amacV14L,51.40245698
80.78283465,D3,amacV14L,54.6206007
81.40204724,D3,amacV14L,56.2213755
82.02125984,D3,amacV14L,55.56460638
82.64047244,D3,amacV14L,51.4435493
83.25968504,D3,amacV14L,43.19224937
83.87889764,D3,amacV14L,31.75284535
84.49811024,D3,amacV14L,19.7074649
85.11732283,D3,amacV14L,10.02639242
85.73653543,D3,amacV14L,4.136637587
86.35574803,D3,amacV14L,1.449501355
86.97496063,D3,amacV14L,0.49141496
87.59417323,D3,amacV14L,0.237015195
88.21338583,D3,amacV14L,0.19394366
88.83259843,D3,amacV14L,0.123032861
89.45181102,D3,amacV14L,0.043461708
90.07102362,D3,amacV14L,0.055222641
90.69023622,D3,amacV14L,0.090180431
91.30944882,D3,amacV14L,0.083746069
91.92866142,D3,amacV14L,0.015812266
92.54787402,D3,amacV14L,-0.045865224
93.16708661,D3,amacV14L,0.007581726
93.78629921,D3,amacV14L,0.037689391
94.40551181,D3,amacV14L,0.01645563
95.02472441,D3,amacV14L,0.030946464
95.64393701,D3,amacV14L,0.037652666
96.26314961,D3,amacV14L,0.026507818
96.8823622,D3,amacV14L,0.032037948
97.5015748,D3,amacV14L,0.012933739
98.1207874,D3,amacV14L,-0.03141096
98.74,D3,amacV14L,-0.03141096
20.1,D4,av,-5.50676134
20.7192126,D4,av,-5.50676134
21.3384252,D4,av,-4.916972472
21.9576378,D4,av,-3.190242845
22.57685039,D4,av,-2.255336969
23.19606299,D4,av,-2.130807725
23.81527559,D4,av,-2.896065932
24.43448819,D4,av,-3.760653408
25.05370079,D4,av,-4.335196889
25.67291339,D4,av,-4.657758523
26.29212598,D4,av,-4.950126404
26.91133858,D4,av,-5.531736076
27.53055118,D4,av,-6.245086068
28.14976378,D4,av,-6.619616838
28.76897638,D4,av,-6.744784225
29.38818898,D4,av,-6.860964754
30.00740157,D4,av,-6.84584082
30.62661417,D4,av,-6.806160604
31.24582677,D4,av,-7.221482662
31.86503937,D4,av,-7.791435229
32.48425197,D4,av,-7.844476144
33.10346457,D4,av,-7.951092821
33.72267717,D4,av,-8.182874152
34.34188976,D4,av,-8.102509873
34.96110236,D4,av,-7.763146894
35.58031496,D4,av,-7.763792482
36.19952756,D4,av,-7.846627673
36.81874016,D4,av,-7.780508856
37.43795276,D4,av,-8.179258193
38.05716535,D4,av,-8.477497451
38.67637795,D4,av,-8.444648003
39.29559055,D4,av,-8.47148985
39.91480315,D4,av,-8.554322463
40.53401575,D4,av,-8.672390082
41.15322835,D4,av,-8.965200767
41.77244094,D4,av,-9.538663723
42.39165354,D4,av,-10.20397701
43.01086614,D4,av,-10.41111311
43.63007874,D4,av,-8.24379707
44.24929134,D4,av,-4.79885643
44.86850394,D4,av,-3.181030054
45.48771654,D4,av,-2.820015658
46.10692913,D4,av,-2.536037988
46.72614173,D4,av,-2.25266373
47.34535433,D4,av,-2.012790124
47.96456693,D4,av,-1.960197829
48.58377953,D4,av,-1.909251208
49.20299213,D4,av,-1.588975269
49.82220472,D4,av,-1.364094426
50.44141732,D4,av,-1.408096889
51.06062992,D4,av,-1.342158832
51.67984252,D4,av,-1.015718349
52.29905512,D4,av,-0.872777955
52.91826772,D4,av,-0.714790295
53.53748031,D4,av,-0.416436908
54.15669291,D4,av,-0.241663906
54.77590551,D4,av,-0.143951066
55.39511811,D4,av,0.043876383
56.01433071,D4,av,0.31304469
56.63354331,D4,av,0.435582707
57.25275591,D4,av,0.55451867
57.8719685,D4,av,0.933554073
58.4911811,D4,av,1.286117583
59.1103937,D4,av,1.469147945
59.7296063,D4,av,1.735250144
60.3488189,D4,av,1.842458151
60.9680315,D4,av,1.850937763
61.58724409,D4,av,2.272167191
62.20645669,D4,av,2.731478828
62.82566929,D4,av,2.806190675
63.44488189,D4,av,2.960954988
64.06409449,D4,av,3.238925569
64.68330709,D4,av,3.567773079
65.30251969,D4,av,4.043724661
65.92173228,D4,av,4.377077516
66.54094488,D4,av,4.61750999
67.16015748,D4,av,4.859997297
67.77937008,D4,av,5.151766749
68.39858268,D4,av,5.522024215
69.01779528,D4,av,5.940418625
69.63700787,D4,av,6.292076559
70.25622047,D4,av,6.546759541
70.87543307,D4,av,7.120130988
71.49464567,D4,av,7.898052315
72.11385827,D4,av,8.348526699
